	-0.371431	0.256679	-0.134960
	-0.329612	0.138806	-0.091150
	-0.297008	0.050136	-0.065230
	-0.298159	-0.002725	-0.062950
	-0.332652	0.244300	-0.162660
	-0.292836	0.134607	-0.143500
	-0.269452	0.067043	-0.137650
	-0.249140	0.023325	-0.154330
	-0.180625	0.358077	-0.020250
	-0.172791	0.174371	0.199810
	-0.208728	0.004083	0.223920
	-0.154781	-0.046208	0.277520
	-0.133764	0.033084	0.264950
	-0.068937	-0.029326	0.310190
	0.060130	-0.094633	-0.346270
	0.161781	-0.146759	-0.288360
	0.054746	0.027620	-0.344320
	0.047838	0.121889	-0.317980
	0.172998	-0.113760	0.242090
	0.040403	0.200060	-0.263870
	0.034297	0.264066	-0.211370
	0.030147	0.313258	-0.173210
	0.096982	-0.039519	0.284230
	0.033639	-0.049842	0.317230
	0.026614	0.365443	-0.125300
	0.082975	0.325473	-0.089480
	0.028340	0.408117	-0.080800
	0.080744	0.367055	-0.051810
	0.132712	0.307809	0.002830
	0.171613	0.248506	0.063180
	0.088551	0.076497	0.268250
	0.028611	0.067382	0.301770
	0.032169	0.430135	-0.048880
	0.085932	0.388271	-0.020420
	0.131572	0.335076	0.028420
	0.168349	0.277825	0.083010
	0.168908	0.229071	0.146790
	0.140710	0.195273	0.209000
	0.086280	0.184114	0.257910
	0.025168	0.187663	0.289330
	0.037012	0.445195	-0.015260
	0.095092	0.402356	0.011830
	0.143789	0.353132	0.051580
	0.175115	0.303799	0.102310
	0.164332	0.268575	0.163600
	0.142405	0.242968	0.218520
	0.094279	0.237367	0.262560
	0.027810	0.250045	0.289650
	0.048636	0.459984	0.015490
	0.111351	0.415878	0.041770
	0.149930	0.374535	0.076920
	0.169302	0.337376	0.133910
	0.154245	0.312473	0.198010
	0.137176	0.290458	0.244580
	0.095952	0.282624	0.276600
	0.031833	0.292237	0.302210
	0.119362	0.432981	0.064730
	0.141560	0.401039	0.101280
	0.158140	0.369328	0.164580
	0.155192	0.338268	0.243330
	0.137127	0.312167	0.291840
	0.139220	0.416446	0.117810
	0.164700	0.381228	0.180520
	0.297666	-0.031868	-0.315380
	0.291666	0.000592	-0.182230
	0.265371	0.009230	-0.164620
	0.222153	-0.021190	-0.180780
	0.204180	-0.039655	-0.202040
	0.275682	-0.005029	-0.297770
	0.271259	0.028506	-0.169880
	0.253354	0.048547	-0.152470
	0.188154	0.071972	-0.173900
	0.155469	0.073927	-0.205470
	0.259823	0.032933	-0.273250
	0.251948	0.060163	-0.172180
	0.245511	0.077111	-0.388340
	0.257023	0.073856	-0.255510
	0.163361	0.217411	-0.071430
	0.092696	0.272662	-0.135280
	0.246895	0.096003	-0.368520
	0.262750	0.107907	-0.245960
	0.140859	0.267589	-0.029780
	0.253691	0.111793	-0.347930
	0.272125	0.142974	-0.243850
	0.268158	0.169658	-0.135480
	0.254459	0.162924	-0.050270
	0.206533	0.186422	-0.012290
	0.179485	0.217046	0.027230
	0.277488	0.117779	-0.341540
	0.289685	0.157213	-0.251110
	0.290361	0.179817	-0.133420
	0.278636	0.169187	-0.020090
	0.229784	0.171852	0.034460
	0.197786	0.182118	0.078410
	0.306326	0.107866	-0.350150
	0.323073	0.141940	-0.261850
	0.336920	0.167647	-0.128440
	0.310841	0.150917	0.009160
	0.243882	0.135901	0.082920
	0.196318	0.143780	0.135210
	0.329371	0.090874	-0.364490
	0.356633	0.116717	-0.269430
	0.381017	0.137041	-0.124220
	0.333951	0.115205	0.029000
	0.243896	0.092342	0.115780
	0.186615	0.085974	0.171020
	0.346823	0.073703	-0.385640
	0.377456	0.083388	-0.273180
	0.397158	0.098736	-0.130770
	0.350931	0.065291	0.024270
	0.257600	0.024593	0.123050
	0.349731	0.043043	-0.423090
	0.393748	0.019184	-0.287860
	0.408131	0.038903	-0.139150
	0.361064	-0.005921	-0.003340
	0.286796	-0.077228	0.091790
	0.245915	-0.121383	0.142480
	0.395968	-0.043133	-0.305180
	0.407079	-0.018330	-0.151880
	0.367304	-0.058471	-0.048240
	0.315325	-0.151201	0.029520
	0.303689	-0.222529	0.084850
	0.376351	-0.065631	-0.318770
	0.386046	-0.042261	-0.166940
	0.363647	-0.074606	-0.090390
	0.317182	-0.165312	-0.039390
	0.306846	-0.234732	-0.001710
	0.347519	-0.064388	-0.326770
	0.351539	-0.040870	-0.181720
	0.334135	-0.065379	-0.130770
	0.296872	-0.147054	-0.109660
	0.280195	-0.190482	-0.106690
	0.321324	-0.053902	-0.324090
	0.317641	-0.025826	-0.189460
	0.294284	-0.038183	-0.160160
	0.260685	-0.104155	-0.161260
	0.242142	-0.127912	-0.171740
	0.144005	0.085281	0.219810
	0.161459	0.160516	0.181170
	0.179601	0.200952	0.121060
	0.097131	0.219385	-0.179160
	0.127984	0.073326	-0.267500
	0.157880	-0.045108	-0.274300
	0.216818	-0.155774	-0.212910
	0.241876	-0.172557	0.186630
	0.105135	0.157345	-0.228460
	0.171420	-0.010026	0.205690
	0.252427	0.123298	-0.157930
	0.250681	0.104631	-0.105190
	0.177535	0.151101	-0.129960
	0.110365	-0.123658	0.296500
	0.038074	-0.128416	0.330400
	-0.058784	-0.047249	-0.346270
	-0.172150	0.023781	0.242090
	-0.039626	0.293523	-0.211370
	-0.036391	0.339775	-0.173210
	-0.096974	0.037777	0.284230
	-0.032942	-0.023314	0.317230
	-0.033824	0.389528	-0.125300
	-0.089849	0.394346	-0.089480
	-0.036382	0.433909	-0.080800
	-0.088399	0.434460	-0.051810
	-0.139625	0.416328	0.002830
	-0.177697	0.387712	0.063180
	-0.090700	0.147929	0.268250
	-0.030127	0.090791	0.301770
	-0.040657	0.459157	-0.048880
	-0.094038	0.459992	-0.020420
	-0.139001	0.442904	0.028420
	-0.145540	0.309344	0.209000
	-0.090465	0.254546	0.257910
	-0.028961	0.209238	0.289330
	-0.045843	0.478214	-0.015260
	-0.032823	0.274210	0.289650
	-0.293912	0.233945	-0.182230
	-0.267575	0.221612	-0.164620
	-0.223443	0.156375	-0.180780
	-0.204993	0.123396	-0.202040
	-0.273879	0.245743	-0.169880
	-0.256223	0.251608	-0.152470
	-0.190971	0.223050	-0.173900
	-0.158077	0.198870	-0.205470
	-0.255031	0.262194	-0.172180
	-0.168782	0.349764	-0.071430
	-0.098631	0.348901	-0.135280
	-0.147075	0.382336	-0.029780
	-0.273458	0.385489	-0.135480
	-0.259526	0.367747	-0.050270
	-0.211688	0.353084	-0.012290
	-0.185023	0.362313	0.027230
	-0.284010	0.393406	-0.020090
	-0.234838	0.357005	0.034460
	-0.202789	0.341743	0.078410
	-0.316112	0.400761	0.009160
	-0.248356	0.332063	0.082920
	-0.200583	0.301944	0.135210
	-0.338714	0.383265	0.029000
	-0.247535	0.288177	0.115780
	-0.189692	0.235937	0.171020
	-0.354869	0.346557	0.024270
	-0.260045	0.230879	0.123050
	-0.363717	0.282910	-0.003340
	-0.287511	0.151631	0.091790
	-0.245466	0.074435	0.142480
	-0.368993	0.234938	-0.048240
	-0.314845	0.099927	0.029520
	-0.301749	0.018739	0.084850
	-0.364998	0.215759	-0.090390
	-0.316445	0.087191	-0.039390
	-0.304699	0.008973	-0.001710
	-0.353446	0.240064	-0.181720
	-0.335443	0.201447	-0.130770
	-0.296329	0.089331	-0.109660
	-0.278688	0.032238	-0.106690
	-0.319573	0.228101	-0.189460
	-0.295803	0.196971	-0.160160
	-0.260680	0.103617	-0.161260
	-0.241548	0.064842	-0.171740
	-0.146740	0.201138	0.219810
	-0.165776	0.290917	0.181170
	-0.184834	0.346180	0.121060
	-0.102082	0.298768	-0.179160
	-0.158222	0.080855	-0.274300
	-0.215498	0.016504	-0.212910
	-0.270496	-0.016685	-0.129770
	-0.291533	-0.040198	0.157590
	-0.240421	0.019645	0.186630
	-0.108956	0.242665	-0.228460
	-0.195011	0.154229	0.178230
	-0.153137	0.102135	0.231610
	-0.256724	0.326194	-0.157930
	-0.254599	0.305986	-0.105190
	-0.181787	0.294291	-0.129960
	-0.316116	-0.042243	0.009350
	-0.208944	-0.054679	0.248980
	-0.108845	-0.036307	0.296500
	-0.035907	-0.098936	0.330400
	0.061857	-0.157689	-0.338890
	0.173020	-0.205612	-0.273660
	0.057669	-0.030113	-0.347600
	0.115274	-0.119709	-0.324040
	0.000668	-0.070743	-0.354030
	0.196642	-0.163040	-0.248290
	0.153292	-0.090097	-0.292360
	0.051443	0.078359	-0.334930
	0.108151	-0.002635	-0.318890
	0.044112	0.161403	-0.294090
	0.092488	0.098459	-0.297840
	0.189658	-0.164553	0.246640
	0.203816	-0.126160	0.213060
	0.165586	-0.064166	0.230160
	0.143744	-0.118537	0.270850
	0.037046	0.235175	-0.234060
	0.077845	0.179226	-0.248560
	-0.002096	0.218678	-0.270330
	0.032051	0.289253	-0.192280
	0.068507	0.243821	-0.197860
	-0.002677	0.280508	-0.216830
	0.028402	0.338016	-0.151710
	0.062433	0.294821	-0.158960
	-0.003136	0.328184	-0.177980
	0.091842	0.009067	0.277430
	0.066056	-0.047423	0.304280
	0.103362	-0.080138	0.290100
	0.130689	-0.026826	0.252790
	0.031453	-0.003923	0.310580
	0.000409	-0.043054	0.321930
	0.035671	-0.086109	0.323310
	0.026141	0.390492	-0.099740
	0.055830	0.347640	-0.112580
	-0.003626	0.379280	-0.129060
	0.080333	0.349957	-0.068680
	0.110501	0.298832	-0.060420
	0.087489	0.298186	-0.112320
	0.031069	0.420575	-0.065000
	0.057638	0.389441	-0.070940
	-0.004039	0.422978	-0.083420
	0.103740	0.340121	-0.026280
	0.083005	0.379059	-0.036520
	0.158412	0.275481	0.033370
	0.136926	0.290039	-0.011800
	0.130240	0.322343	0.015710
	0.177089	0.224465	0.092370
	0.175576	0.233547	0.047670
	0.168808	0.262935	0.074650
	0.086804	0.141826	0.260480
	0.058233	0.068709	0.288650
	0.117753	0.084204	0.244130
	0.026168	0.139454	0.293720
	-0.000710	0.074184	0.306520
	0.033531	0.437955	-0.032330
	0.063840	0.409720	-0.039310
	-0.004271	0.447333	-0.051340
	0.105989	0.363991	0.003560
	0.089848	0.395702	-0.004100
	0.154941	0.305155	0.054710
	0.136245	0.345507	0.040520
	0.172698	0.252632	0.113600
	0.170398	0.291886	0.091240
	0.157925	0.209242	0.179580
	0.171170	0.212626	0.138380
	0.168172	0.248359	0.152960
	0.116942	0.186965	0.235090
	0.145597	0.174611	0.200410
	0.141434	0.219169	0.213000
	0.053940	0.184936	0.276360
	0.088325	0.212810	0.259080
	-0.001863	0.194896	0.294450
	0.025692	0.221402	0.288130
	0.042197	0.452371	0.001090
	0.072280	0.423053	-0.004780
	-0.004441	0.464891	-0.018970
	0.115559	0.380063	0.031610
	0.102111	0.408872	0.027190
	0.167672	0.326175	0.074300
	0.149809	0.361598	0.063180
	0.172028	0.284944	0.132960
	0.176691	0.317611	0.116450
	0.153847	0.254607	0.192650
	0.159115	0.289890	0.178630
	0.124407	0.236324	0.241680
	0.141643	0.266709	0.228180
	0.059561	0.242989	0.279200
	0.098654	0.259929	0.268380
	-0.002488	0.259982	0.293320
	0.030274	0.273645	0.294220
	0.053986	0.468056	0.027830
	0.090969	0.435066	0.027580
	0.125696	0.397382	0.058180
	0.118524	0.423777	0.054610
	0.169358	0.352745	0.101130
	0.146422	0.388756	0.090420
	0.160635	0.325070	0.168470
	0.160578	0.356734	0.151130
	0.147352	0.300588	0.223160
	0.152132	0.330521	0.220110
	0.120968	0.283875	0.262360
	0.134011	0.307754	0.266290
	0.065214	0.285741	0.289240
	0.092143	0.299343	0.289600
	0.102143	0.450160	0.051020
	0.126273	0.418713	0.080910
	0.115264	0.442626	0.073320
	0.155442	0.383423	0.128340
	0.138199	0.410553	0.110190
	0.155963	0.355395	0.204680
	0.160134	0.376910	0.174340
	0.150648	0.322382	0.274430
	0.160597	0.341858	0.262000
	0.117140	0.306429	0.301600
	0.120731	0.434347	0.099470
	0.156182	0.398600	0.142760
	0.147713	0.425475	0.123360
	0.167061	0.364215	0.225080
	0.174650	0.389262	0.187350
	0.297314	-0.007769	-0.403040
	0.286446	-0.017566	-0.307800
	0.309300	-0.044962	-0.320730
	0.289527	-0.026807	-0.231220
	0.281321	0.016456	-0.175840
	0.303398	-0.014898	-0.187350
	0.288735	0.022047	-0.162130
	0.256756	0.035806	-0.160660
	0.278211	-0.019374	-0.164440
	0.237775	-0.013353	-0.175560
	0.204221	0.029567	-0.179310
	0.241212	-0.069404	-0.175650
	0.212838	-0.026047	-0.187280
	0.181699	0.015030	-0.204360
	0.223976	-0.088002	-0.193000
	0.188436	-0.050014	-0.229550
	0.278154	0.007321	-0.380850
	0.266447	0.010294	-0.286000
	0.266784	0.007553	-0.218790
	0.261459	0.041485	-0.167590
	0.272356	0.046092	-0.148590
	0.252288	0.065483	-0.135490
	0.222521	0.051842	-0.166050
	0.177927	0.110853	-0.159220
	0.161909	0.086734	-0.184280
	0.128821	0.125290	-0.211470
	0.150321	0.060485	-0.234280
	0.265925	0.025494	-0.349300
	0.256462	0.056317	-0.262180
	0.248098	0.055719	-0.207380
	0.253193	0.084333	-0.162700
	0.247536	0.084517	-0.378500
	0.264669	0.050728	-0.321700
	0.259723	0.089678	-0.250880
	0.245354	0.110169	-0.198130
	0.176249	0.188136	-0.097050
	0.124981	0.246844	-0.105120
	0.148388	0.242655	-0.050020
	0.194859	0.194038	-0.038910
	0.096584	0.247022	-0.157750
	0.247613	0.106716	-0.358340
	0.267552	0.080524	-0.303380
	0.266681	0.126389	-0.242890
	0.251397	0.136156	-0.197170
	0.166415	0.238192	0.000180
	0.264022	0.114417	-0.341060
	0.275022	0.113406	-0.292130
	0.279602	0.154356	-0.247150
	0.263615	0.171419	-0.194490
	0.279047	0.176460	-0.133180
	0.258887	0.153801	-0.142880
	0.270260	0.159536	-0.082260
	0.263334	0.168504	-0.033760
	0.250676	0.144337	-0.072970
	0.230093	0.173862	-0.030090
	0.213230	0.182902	0.011240
	0.188192	0.200762	0.005890
	0.187477	0.199819	0.052820
	0.292211	0.117173	-0.345770
	0.292189	0.129767	-0.291640
	0.303712	0.152696	-0.255950
	0.284300	0.180452	-0.203770
	0.307754	0.177597	-0.132930
	0.293317	0.170874	-0.064160
	0.295937	0.163738	-0.006650
	0.254662	0.170821	0.009280
	0.244058	0.155450	0.058110
	0.209117	0.174779	0.056980
	0.203153	0.163568	0.105410
	0.189908	0.191595	0.099510
	0.318992	0.096797	-0.355970
	0.315380	0.120683	-0.303240
	0.342475	0.128692	-0.266960
	0.330046	0.161098	-0.209180
	0.365461	0.153096	-0.124150
	0.333810	0.163588	-0.046660
	0.323463	0.133732	0.022630
	0.277652	0.138673	0.049020
	0.240196	0.114450	0.103830
	0.214968	0.138860	0.111450
	0.187438	0.119129	0.159770
	0.180848	0.150922	0.157390
	0.338351	0.084907	-0.374720
	0.339392	0.098899	-0.317150
	0.367615	0.102719	-0.270940
	0.373151	0.133158	-0.209170
	0.389586	0.119063	-0.126990
	0.371026	0.130379	-0.037280
	0.342905	0.093135	0.029230
	0.286129	0.099777	0.078660
	0.251021	0.064187	0.121340
	0.209848	0.089028	0.145020
	0.167043	0.084343	0.195410
	0.184424	0.043271	0.181990
	0.351663	0.059130	-0.400640
	0.359484	0.069179	-0.328970
	0.386178	0.056343	-0.278160
	0.392701	0.099008	-0.209910
	0.403439	0.073023	-0.135000
	0.385137	0.086260	-0.048470
	0.357251	0.032120	0.013590
	0.304949	0.042508	0.082950
	0.268059	-0.023517	0.115130
	0.212034	0.008198	0.159120
	0.372623	0.014106	-0.361080
	0.407461	0.035157	-0.211260
	0.397797	-0.017504	-0.298210
	0.393440	0.026519	-0.070270
	0.409816	0.005428	-0.144390
	0.321897	-0.044983	0.053420
	0.363911	-0.039304	-0.024590
	0.260035	-0.102686	0.119050
	0.305367	-0.123971	0.060700
	0.202958	-0.057744	0.177460
	0.241005	-0.141831	0.164270
	0.284684	-0.182465	0.108890
	0.375409	-0.032478	-0.391310
	0.388683	-0.058810	-0.311220
	0.405628	-0.030959	-0.218040
	0.399354	-0.033766	-0.159960
	0.395824	-0.021939	-0.098140
	0.368226	-0.068537	-0.071200
	0.335737	-0.108153	-0.004800
	0.318614	-0.163467	-0.003320
	0.304999	-0.188898	0.058230
	0.302991	-0.251134	0.115810
	0.309025	-0.240358	0.053570
	0.363202	-0.043215	-0.408050
	0.361712	-0.066514	-0.324930
	0.380136	-0.060128	-0.229180
	0.369375	-0.044416	-0.173850
	0.383934	-0.038310	-0.123520
	0.352606	-0.074320	-0.109130
	0.337339	-0.125482	-0.063650
	0.310211	-0.159066	-0.075790
	0.306059	-0.199821	-0.018460
	0.297212	-0.214984	-0.061600
	0.339011	-0.036530	-0.417890
	0.333979	-0.059954	-0.325940
	0.347468	-0.062740	-0.237160
	0.333863	-0.033913	-0.187840
	0.350262	-0.031009	-0.149810
	0.313086	-0.051941	-0.149660
	0.313054	-0.114042	-0.119190
	0.279571	-0.128883	-0.138860
	0.285843	-0.170514	-0.104660
	0.260333	-0.161395	-0.141800
	0.276896	-0.210273	-0.115230
	0.317042	-0.025069	-0.415060
	0.316473	-0.052187	-0.237150
	0.313881	-0.009565	-0.168120
	0.272115	-0.080197	-0.159810
	0.253013	-0.117554	-0.165060
	0.229579	-0.139294	-0.186100
	0.151708	0.032425	0.219770
	0.147510	0.133123	0.206660
	0.175586	0.179205	0.150310
	0.130154	0.189057	-0.156210
	0.098570	0.189557	-0.201920
	0.115410	0.119636	-0.252440
	0.142325	0.018404	-0.274510
	0.191221	-0.105127	-0.242120
	0.241709	-0.198120	-0.178260
	0.275882	-0.229547	0.166810
	0.236186	-0.202915	0.213540
	0.260407	0.106948	-0.119930
	0.223103	0.118596	-0.109820
	0.074571	-0.127497	0.317010
	0.001150	-0.120777	0.335310
	-0.319342	-0.069013	0.005700
	-0.057536	0.015805	-0.347600
	-0.152738	0.031857	-0.292360
	-0.301632	-0.069699	0.153830
	-0.320735	-0.067207	0.086470
	-0.272629	-0.077222	0.205200
	-0.142579	-0.004442	0.270850
	-0.160782	0.061599	0.236640
	-0.202953	0.035940	0.213060
	-0.187965	-0.014068	0.246640
	-0.041835	0.266603	-0.234060
	-0.037848	0.317101	-0.192280
	-0.073702	0.300487	-0.197860
	-0.035100	0.363317	-0.151710
	-0.068564	0.347018	-0.158960
	-0.126331	0.071298	0.259270
	-0.102619	0.001947	0.290100
	-0.065655	0.005070	0.304280
	-0.092725	0.082625	0.277430
	-0.034302	-0.058223	0.323310
	-0.031628	0.021218	0.310580
	-0.033832	0.414393	-0.099740
	-0.062925	0.394962	-0.112580
	-0.093867	0.370453	-0.112320
	-0.117076	0.389524	-0.060420
	-0.087662	0.416908	-0.068680
	-0.039361	0.448639	-0.065000
	-0.065547	0.438531	-0.070940
	-0.090917	0.448368	-0.036520
	-0.111056	0.425717	-0.026280
	-0.137426	0.429002	0.015710
	-0.143537	0.401807	-0.011800
	-0.164901	0.404323	0.033370
	-0.175142	0.400004	0.074650
	-0.181394	0.375804	0.047670
	-0.182741	0.367865	0.092370
	-0.120272	0.179050	0.244130
	-0.060006	0.115830	0.288650
	-0.090188	0.212356	0.260480
	-0.029041	0.161451	0.293720
	-0.042178	0.468124	-0.032330
	-0.072184	0.463932	-0.039310
	-0.098124	0.470602	-0.004100
	-0.113782	0.451570	0.003560
	-0.176556	0.351193	0.138380
	-0.163137	0.337189	0.179580
	-0.150064	0.292439	0.200410
	-0.121425	0.281954	0.235090
	-0.093076	0.285103	0.259080
	-0.057909	0.229516	0.276360
	-0.030135	0.243652	0.288130
	-0.064683	0.292496	0.279200
	-0.291367	0.253215	-0.162130
	-0.305431	0.227728	-0.187350
	-0.283794	0.241657	-0.175840
	-0.239344	0.176779	-0.175560
	-0.279968	0.203071	-0.164440
	-0.259400	0.241495	-0.160660
	-0.213973	0.144034	-0.187280
	-0.241731	0.123049	-0.175650
	-0.206346	0.193183	-0.179310
	-0.188931	0.100365	-0.229550
	-0.224009	0.090514	-0.193000
	-0.183381	0.160509	-0.204360
	-0.275324	0.264350	-0.148590
	-0.264261	0.250988	-0.167590
	-0.225225	0.230265	-0.166050
	-0.255475	0.267819	-0.135490
	-0.164816	0.216925	-0.184280
	-0.181417	0.254063	-0.159220
	-0.152630	0.181211	-0.234280
	-0.132216	0.229317	-0.211470
	-0.256756	0.287548	-0.162700
	-0.200074	0.351423	-0.038910
	-0.154178	0.363227	-0.050020
	-0.130668	0.348722	-0.105120
	-0.181207	0.330584	-0.097050
	-0.102062	0.326185	-0.157750
	-0.172248	0.373149	0.000180
	-0.275387	0.376984	-0.082260
	-0.263814	0.362100	-0.142880
	-0.235190	0.359279	-0.030090
	-0.255366	0.345993	-0.072970
